item_id,num_users,avg_dur,score,title,genres,content_type,release_year
4366,5,98.2,491.0,[4k] Толстяк против всех,"боевики, зарубежные, комедии",film,2015.0
15759,6,81.83333333333333,491.0,[4К] Китовая акула. Гондурас,документальное,film,2020.0
3599,5,98.2,491.0,Любовь вразнос,комедии,film,2015.0
3202,6,81.83333333333333,491.0,Классная детка (полная версия),для взрослых,film,2007.0
3467,5,98.0,490.0,Они,"ужасы, триллеры",film,2019.0
6538,5,98.0,490.0,Третья волна зомби,"фантастика, зарубежные, драмы, ужасы",film,2018.0
12684,5,98.0,490.0,[4К] Морские анемоны. Западное Папуа,документальное,film,2020.0
1984,7,70.0,490.0,Женька Печенька,ток-шоу,series,2021.0
16295,5,98.0,490.0,Нелли Рапп: Как поймать монстра,"семейное, фэнтези, приключения, комедии",film,2020.0
124,5,97.8,489.0,Смертельный круиз,"драмы, зарубежные, триллеры, приключения",film,1990.0
4877,5,97.8,489.0,Эффект Лазаря,"ужасы, триллеры",film,2013.0
13825,5,97.8,489.0,Мой путь,"драмы, биография, музыкальные",film,2012.0
14031,5,97.8,489.0,Жучок Ред,"драмы, мультфильм, приключения",film,2015.0
10423,5,97.8,489.0,Тэд Джонс: Рука Нефертити,"зарубежные, для детей, западные мультфильмы",film,2012.0
14018,5,97.6,488.0,Код доступа «Кейптаун»,"боевики, триллеры",film,2012.0
6190,5,97.6,488.0,Два доллара,драмы,film,2017.0
11283,5,97.6,488.0,Пластилиновая ворона,"русские мультфильмы, советские, для детей, про животных",film,1981.0
5303,5,97.6,488.0,Дежа вю,"советские, криминал, комедии",film,1989.0
3222,5,97.6,488.0,Всегда сияй,"драмы, ужасы, триллеры, детективы",film,2015.0
7445,5,97.6,488.0,Санта Клаус,"драмы, семейное, фэнтези, комедии",film,1994.0
4082,5,97.6,488.0,Слезы под дождем,"драмы, зарубежные, военные, мелодрамы",film,1988.0
5990,5,97.6,488.0,Отвязная Калифорния,"зарубежные, триллеры",film,2014.0
11252,5,97.4,487.0,Девичник в Вегасе,"мелодрамы, комедии",film,2011.0
13345,5,97.4,487.0,Пещерный монстр,"зарубежные, ужасы, триллеры, комедии",film,2016.0
16511,5,97.4,487.0,Похороните меня заживо,"драмы, детективы",film,2009.0
6084,5,97.4,487.0,Будущее,"фантастика, зарубежные, комедии",film,2016.0
14118,5,97.4,487.0,Фанфан-тюльпан,"приключения, зарубежные, мелодрамы, семейное, комедии",film,2003.0
16001,5,97.2,486.0,Восход,"драмы, зарубежные, криминал",film,2014.0
16507,5,97.2,486.0,Блондинка в эфире,"зарубежные, приключения, комедии",film,2014.0
15604,5,97.2,486.0,Призраки,"зарубежные, триллеры, детективы, ужасы",film,2018.0
16007,5,97.0,485.0,Молодость по страховке,"приключения, драмы, зарубежные, боевики, комедии",film,2016.0
9111,6,80.83333333333333,485.0,Дневники девочки по вызову-2,для взрослых,film,2016.0
11728,5,97.0,485.0,"[4К] Свинья ""Nustrale"". Корсика",документальное,film,2020.0
10044,6,80.83333333333333,485.0,Марина Абрамович: В присутствии художника,"биография, документальное",film,2012.0
2585,5,96.8,484.0,Дитя человеческое,"драмы, фантастика, триллеры",film,2006.0
14365,5,96.6,483.0,Одинокий рейнджер,"боевики, комедии",film,2013.0
6218,5,96.6,483.0,Лето волков,"драмы, русские, военные",series,2011.0
6053,5,96.6,483.0,Чума (2018),"детективы, драмы, исторические, зарубежные, триллеры",series,2018.0
16020,6,80.5,483.0,Частный детектив Татьяна Иванова,"русские, детективы",series,2014.0
11774,8,60.375,483.0,Хватит!,документальное,series,2020.0
14487,5,96.4,482.0,Не отступать и не сдаваться,"драмы, зарубежные, боевики, криминал",film,1986.0
2196,5,96.4,482.0,Ночное стояние,"мелодрамы, комедии",film,2018.0
9568,5,96.2,481.0,Демон,"дорамы, драмы, зарубежные, мелодрамы, фэнтези",series,2016.0
14028,5,96.2,481.0,Ван Гог. С любовью Винсент,"драмы, биография, мультфильм, криминал",film,2017.0
3634,5,96.2,481.0,Страшная воля богов,"фантастика, зарубежные, триллеры, ужасы",film,2014.0
3523,5,96.2,481.0,Путь,"боевики, русские, приключения",film,2009.0
10823,5,96.2,481.0,Враг государства,"боевики, триллеры",film,1998.0
3985,5,96.2,481.0,По ту сторону кровати,"зарубежные, комедии",film,2009.0
4658,6,80.16666666666667,481.0,Хочу романтики,"мелодрамы, комедии",series,2012.0
2532,5,96.0,480.0,Хантер Киллер,"боевики, зарубежные, триллеры",film,2018.0
5235,6,80.0,480.0,Самая обаятельная и привлекательная,"мелодрамы, русские, комедии",film,1985.0
12431,6,80.0,480.0,Полуночный человек,"зарубежные, ужасы",film,2017.0
2034,5,96.0,480.0,[4k] День сурка,"мелодрамы, зарубежные, фэнтези, комедии",film,1993.0
4601,5,96.0,480.0,[4K] Сокровища планеты. Франция. Прованс – Альпы – Лазурный Берег,"зарубежные, для детей, документальное",film,2021.0
5356,5,96.0,480.0,Вечеринка,"зарубежные, триллеры, ужасы",film,2013.0
14761,5,96.0,480.0,Этим летом,"зарубежные, комедии",film,2018.0
12195,5,95.8,479.0,Затмение,"зарубежные, ужасы",film,2019.0
12739,6,79.83333333333333,479.0,Удивительный мир животных,документальное,series,2018.0
4177,5,95.6,478.0,Саванная зебра. Южная Африка,документальное,film,2020.0
